"id_identificador";"latitud";"longitud";"descripcion";"direccion";"fechaAlta";"Zona";"Barrio";"codigo_unico";"Potencia";"Marca";"Telegestión";"Fabricante";"Modelo";"Tecnología";"Fotocélula";"Status"
1222946;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CHACABUCO 1962;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222947;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CHACABUCO 1962;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222948;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CHACABUCO 1990;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222949;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;CHACABUCO 1990;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1222950;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1501;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222951;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1505;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222952;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1509;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222953;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1511;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222954;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1515;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222955;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1521;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222956;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1525;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222957;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1531;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222958;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1535;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222959;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1541;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222960;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1545;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222961;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1551;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222962;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1555;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222963;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1561;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222964;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1565;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222965;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1571;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222966;-34.52582825097683;-58.47550392150879;PHILIPS BRP372    Soporte: PARED;CROACIA PASAJE 1575;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"64";PHILIPS;No;PHILIPS;PHILIPS BRP372;LED;No;
1222967;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 706;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222968;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 706;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222969;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 750;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222970;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 750;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1222971;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 790;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222972;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 790;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222973;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 826;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222974;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 826;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222975;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 860;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222976;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 860;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222977;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 890;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222978;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 890;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222979;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 904;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222980;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 904;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222981;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 960;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222982;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 960;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222983;-34.52582825097683;-58.47550392150879;FAROLA WAY 45 FACETADA Soporte: BRAZO/N;DE LA QUINTANA HILARION 990;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"45";LUMENAC;No;LUMENAC;FAROLA WAY;LED;No;
1222984;-34.52582825097683;-58.47550392150879;ITALAVIA 100W     Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 990;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";ITALAVIA;Si;ELT / ITALAVIA;"82302011-146";LED;Si;
1222985;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1010;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222986;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1010;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222987;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1040;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222988;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1040;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222989;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1090;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222990;-34.52582825097683;-58.47550392150879;ITALAVIA 100W     Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1090;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";ITALAVIA;Si;ELT / ITALAVIA;"82302011-146";LED;Si;
1222991;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1117;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222992;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;DE LA QUINTANA HILARION 1117;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222993;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1145;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222994;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;DE LA QUINTANA HILARION 1145;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222995;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1163;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222996;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;DE LA QUINTANA HILARION 1163;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222997;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1199;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222998;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;DE LA QUINTANA HILARION 1199;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222999;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1210;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223000;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1210;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1223001;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1250;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223002;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1250;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1223003;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1290;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223004;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1290;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1223005;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1310;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223006;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1310;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1223007;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1340;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223008;-34.52582825097683;-58.47550392150879;ITALAVIA 100W     Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1340;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";ITALAVIA;Si;ELT / ITALAVIA;"82302011-146";LED;Si;
1223009;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1382;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223010;-34.52582825097683;-58.47550392150879;ITALAVIA 100W     Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1382;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";ITALAVIA;Si;ELT / ITALAVIA;"82302011-146";LED;Si;
1223011;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1411;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223012;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1411;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1223013;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1430;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223014;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1430;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1223015;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1490;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223016;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1490;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1223017;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1507;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223018;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;DE LA QUINTANA HILARION 1507;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1223019;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1540;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223020;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;DE LA QUINTANA HILARION 1540;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1223021;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1571;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223022;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;DE LA QUINTANA HILARION 1571;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1223023;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1592;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223024;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;DE LA QUINTANA HILARION 1592;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1223025;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1608;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223026;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;DE LA QUINTANA HILARION 1608;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1223027;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1656;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223028;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;DE LA QUINTANA HILARION 1656;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1223029;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1675;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223030;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;DE LA QUINTANA HILARION 1675;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1223031;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1698;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223032;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;DE LA QUINTANA HILARION 1698;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1223033;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1703;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223034;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1703;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1223035;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1749;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223036;-34.52582825097683;-58.47550392150879;ITALAVIA 100W     Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1749;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";ITALAVIA;Si;ELT / ITALAVIA;"82302011-146";LED;Si;
1223037;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1778;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223038;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1778;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1223039;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1805;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223040;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1805;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1223041;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1840;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223042;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1840;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1223043;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1868;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223044;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1868;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1223045;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1892;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223046;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1892;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1223047;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1902;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223048;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1902;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1223049;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1910;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223050;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1910;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1223051;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1934;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1223052;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1934;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1223053;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;DE LA QUINTANA HILARION 1965;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1223054;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;DE LA QUINTANA HILARION 1989;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
